videoId,title,publishedAt,viewCount,likeCount,favoriteCount,commentCount
paSoMYs2Xt8,민주와 연합이 만났다 마침내 – 떡볶이 신사 편,2024-03-27T16:00:41Z,3785,427,0,28
ne1jzI1bRVE,"윤석열정권, 못참겠다 심판하자!",2024-03-27T16:00:39Z,4649,508,0,31
pXk278lHQN4,요즘 장보기 무서운 당신에게,2024-03-27T16:00:38Z,2473,278,0,22
eZJXbH1RY6M,민주와 연합이 만났다 마침내 – 버스 편,2024-03-27T16:00:35Z,5500,522,0,33
Y8HU-kh7H9g,민주와 연합이 만났다 마침내 – 폭풍의 전학생 편,2024-03-27T16:00:21Z,1911,246,0,9
6JkVW-3cbLg,듣기만 해도 우리 아이 꿀잠 자는 아름다운 이야기,2024-03-27T16:00:10Z,1043,176,0,5
5EyNP_uDkKk,청주 흥덕구 복대동 먹자골목 거리인사 생중계 - 이재명 상임공동선대위원장,2024-03-27T10:41:57Z,20156,2253,0,65
pMU1EKy3vM8,청주 서원구 원흥이마중길 상가 방문 생중계 - 이재명 상임공동선대위원장,2024-03-27T09:39:32Z,21695,2581,0,43
EAffZGEICW0,청주성안길 거리인사 생중계 - 이재명 상임공동선대위원장,2024-03-27T07:38:30Z,11823,1703,0,30
vcBL1zevLU8,김포을 누구뽑을까요🤔? 기호 1번 박상혁💙,2024-03-27T06:46:01Z,8294,1243,0,30
Ia2BjE2R6rc,청주 청원구 오창상가 방문 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-27T06:38:11Z,16766,2155,0,15
PrDAX_OANw0,제천 동문시장 및 내토전통시장 방문 생중계 - 이재명 상임공동선대위원장,2024-03-27T03:24:00Z,11616,2013,0,45
-2AWXdUwWtU,충주 무학시장 및 자유시장 방문 생중계 - 이재명 상임공동선대위원장,2024-03-27T02:16:53Z,19411,2673,0,92
-15arAePyN4,더불어민주당･더불어민주연합 충북 현장 합동 선거대책위원회의 생중계,2024-03-27T01:10:44Z,5842,1201,0,6
VsB9hL65-tk,서울 서대문구갑 출근인사 생중계 - 이재명 상임공동선대위원장,2024-03-26T00:15:50Z,15389,2118,0,57
MU6y3Pr2qnU,"국민의힘이 좌초시킨 부울경 메가시티, 민주당이 반드시 재추진하겠습니다",2024-03-25T12:06:18Z,6288,580,0,17
zReW1Qc8ylY,양산 남부시장 방문 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-25T09:01:12Z,30098,3159,0,67
K5lALHftSJ8,김해 삼계수리공원 방문 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-25T06:51:28Z,29608,2977,0,61
f-dm4dFNOXM,김해 율하카페거리 방문 생중계 - 이재명 상임공동선대위원장,2024-03-25T05:05:43Z,29723,3126,0,66
XpkvfAuU0MQ,창원 반송시장 방문 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-25T03:17:45Z,19140,2571,0,27
1pUgS9s8mwE,경남 현장선대위 생중계 - 더불어민주당,2024-03-25T01:42:23Z,6801,1086,0,25
kGFxkz0QPI8,거제 삼성중공업 출근인사 생중계 - 이재명 상임공동선대위원장,2024-03-24T22:31:50Z,45878,4632,0,227
HdiDwWd2HL4,영등포 우리시장 방문 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-24T08:05:52Z,22594,2447,0,32
JBGBZgICKEU,동작구 성대시장 방문 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-24T06:58:04Z,48240,4590,0,210
UvAlmoP4aUo,서울고속버스터미널 방문인사 및 서초 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-24T06:03:48Z,41652,4099,0,46
i5Qh4cHqscQ,강남 수서역 인근 방문 생중계 - 이재명 상임공동선대위원장,2024-03-24T04:34:08Z,33423,3921,0,66
Eece8lzvNoM,잠실 새마을전통시장 방문 및 송파 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-24T03:49:24Z,32557,3808,0,46
zJS_4v2yR7E,김포 라베니체에비뉴 거리인사 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-23T10:20:33Z,19925,2561,0,32
EFDfDw2s1OU,파주 금릉역 로데오거리 인사 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-23T08:54:29Z,14274,2224,0,38
gBoeYwlVQu8,의정부 제일시장 방문 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-23T07:03:54Z,34723,3556,0,79
i2HIJ4tURcc,포천 소흘읍 거리인사 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-23T05:19:49Z,25247,3005,0,43
0GH4e2mWb2U,아산 온양온천시장 방문 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-22T07:47:24Z,32352,3421,0,94
yJpvHDfD3zY,당진시장 방문 생중계 - 이재명 상임공동선대위원장,2024-03-22T05:23:31Z,20060,2249,0,55
iJH-XqIj0qQ,서산 동부시장 방문 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-22T03:20:42Z,17644,2218,0,24
8AP9TvTRA6c,논산 딸기축제 방문인사 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-21T10:05:16Z,22135,2859,0,55
NCn2i6Aa4cE,경기 오산시 누구뽑을까요🤔? 기호 1번 차지호💙,2024-03-21T08:35:00Z,19590,2477,0,54
MjVO10u0wRg,군산 근대문화역사거리 인사 및 현장 기자회견 - 이재명 상임공동선대위원장,2024-03-21T07:40:21Z,20865,2395,0,45
PVwQcUjehaw,전남대학교 후문 상가 방문인사 및 광주 현장 기자회견 - 이재명 상임공동선대위원장,2024-03-21T04:42:49Z,22823,2585,0,45
wOsgrofdAEU,"존경하는 광주시민 여러분, ‘정권 심판의 날’까지 20일 남았습니다ㅣ광주 현장 선거대책위원회의 생중계",2024-03-21T03:02:35Z,14942,1990,0,35
HP6U57ADvVc,국립 5.18민주묘지 참배 생중계 - 더불어민주당,2024-03-21T01:17:29Z,12113,1509,0,24
J1wK8kxupRc,인천 삼산동 상가 방문 생중계 - 이재명 상임공동선대위원장,2024-03-20T09:55:52Z,15459,1719,0,20
a4EnZIZ8chc,인천 부개종합시장 방문 생중계 - 이재명 상임공동선대위원장,2024-03-20T09:09:39Z,6520,1124,0,7
-CvbC1ZF41k,인천 정서진중앙시장 방문 및 현장 기자회견 - 이재명 상임공동선대위원장,2024-03-20T08:26:26Z,12222,1479,0,22
8tOGqVYoNwU,서울 마포갑 누구뽑을까요🤔? 기호 1번 이지은💙,2024-03-20T07:36:29Z,23467,3865,0,141
nFqz0vBAc0Y,인천 신기시장 방문 생중계 - 이재명 상임공동선대위원장,2024-03-20T06:37:53Z,17166,1942,0,58
GuD2p0oiBos,인천 토지금고시장 방문 생중계 - 이재명 상임공동선대위원장,2024-03-20T05:46:44Z,14371,1717,0,35
z51WGP96C2c,서울특별시당 선거대책위원회 출범식 - 더불어민주당,2024-03-20T02:46:59Z,6411,1086,0,29
1_Tar9yvALU,더불어민주당·더불어민주연합 중앙선거대책위원회 합동회의,2024-03-20T01:19:29Z,5260,860,0,29
DTMjoMYlghs,김부겸 상임선대위원장 후보자 지지방문 (3/19),2024-03-20T01:08:27Z,3508,221,0,63
M-Eh5NZtIiM,경기 분당 현장 기자회견 및 야탑 먹자골목 거리인사 생중계 - 이재명 상임공동선대위원장,2024-03-19T11:54:29Z,27257,2718,0,52
B0hduuC-38c,경기 성남·중원 거리인사 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-19T11:05:37Z,23324,2818,0,51
7av7zCo2OvM,경기 이천 현장 기자회견 및 관고전통시장 방문인사 - 이재명 상임공동선대위원장,2024-03-19T08:30:14Z,19403,2869,0,60
Kfh_BMvopEI,서울 용산구 누구뽑을까요🤔? 기호 1번 강태웅💙,2024-03-19T07:08:28Z,8199,1095,0,32
cpWJL-xxtng,원주 중앙시장 및 문화의 거리 방문 생중계 - 이재명 상임공동선대위원장,2024-03-19T06:32:19Z,15621,2176,0,38
F-fg0n19JCE,춘천 중앙시장·명동거리 방문 강원 현장 기자회견 - 이재명 상임공동선대위원장,2024-03-19T03:22:24Z,20043,2697,0,58
SiNxLCNMiLw,서울 동작을 누구뽑을까요🤔? 기호 1번 류삼영💙,2024-03-18T09:05:18Z,23392,4485,0,131
Awo6vCOa56k,아이들에게 부끄럽지 않은 나라를 만들어 주십시오 #국민참여선거대책위원장,2024-03-18T08:58:55Z,6196,518,0,12
n4WSeaG3lmo,"재외국민 여러분! 투표해야 바뀝니다, 투표해야 이깁니다! 함께 해주십시오!",2024-03-18T06:46:19Z,1433,218,0,37
EdzG3MoctZM,서울 마포 현장 기자회견 및 경의선숲길 거리인사 생중계 - 이재명 상임공동선대위원장,2024-03-18T03:35:41Z,16954,2320,0,40
OdR05d5dYRE,윤석열 정권의 민생경제가 실패를 넘어 참사 지경에 이르렀습니다ㅣ제3차 중앙선거대책회의 생중계,2024-03-18T01:18:59Z,2295,572,0,18
qlliD4xz8Ug,세교 오산대역 중심상가 방문 생중계 - 이재명 상임공동선대위원장,2024-03-17T10:49:54Z,31590,3197,0,58
x31BMuDcKto,평택역 앞 명동거리 인사 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-17T09:12:06Z,18021,2761,0,37
-4fGaKYgTTs,안성 중앙시장 방문 생중계 - 이재명 상임공동선대위원장,2024-03-17T07:35:11Z,15101,1782,0,31
cw0OhmElWCc,동탄호수공원 거리인사 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-17T06:23:39Z,35438,3932,0,45
qaLORW09nSA,제22대 총선 후보자 대회 생중계 - 더불어민주당,2024-03-17T03:14:37Z,19520,2440,0,76
CZXicSv53zE,경기 광주 현장 기자회견 및 경안시장 방문 인사 생중계 - 이재명 상임공동선대위원장,2024-03-16T08:43:40Z,29356,3453,0,70
AIF5wdT7Q5A,경기 용인 수지구청역 거리인사 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-16T06:32:44Z,24792,2779,0,58
Nw_5ue5j92g,경기 하남 현장 기자회견 및 신장시장 방문 생중계  - 이재명 상임공동선대위원장,2024-03-16T03:09:55Z,22132,2842,0,50
P3CF03TChSg,부산 장림골목시장 방문인사 생중계 - 이재명 상임공동선대위원장,2024-03-15T09:25:34Z,12346,1945,0,75
Pvu8IP3G5KU,부산 당감새시장 방문인사 생중계 - 이재명 상임공동선대위원장,2024-03-15T07:51:28Z,15412,2164,0,61
YnDUzEQ04is,국민 여러분의 현명한 판단이 대한민국을 구해낼 것입니다 - 더불어민주당 7호 영입 인재 전은수 울산남구갑 후보,2024-03-15T06:11:55Z,7362,779,0,91
OuQPxTLBYsA,부산 기장시장 방문 인사 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-15T06:09:40Z,15694,2182,0,51
91U319yrc80,동울산종합시장 방문 생중계 - 이재명 상임공동선대위원장,2024-03-15T03:41:27Z,14528,1641,0,37
sb5LqlBYH5M,울산 수암시장 방문 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-15T02:31:40Z,12653,2071,0,28
NsMj0dy3dL8,충북대 중문 거리인사 및 현장 기자회견 생중계 - 이재명 상임 공동선대위원장,2024-03-14T10:12:04Z,8485,1553,0,19
WjnQdu2ABPs,오송참사 합동분향소 참배 및 유가족･생존자 간담회 생중계 - 이재명 상임공동선대위원장,2024-03-14T08:21:57Z,9026,1445,0,17
NUYVXJTQvOc,충북 민생현장 방문 생중계 - 이재명 상임공동선대위원장,2024-03-14T07:18:22Z,10903,1870,0,45
gTSiFdmvZu0,세종 민생현장 방문 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-14T05:49:57Z,5807,1175,0,17
V4ZqY8c9hys,대전 민생현장 방문 및 현장 기자회견 생중계- 이재명 상임공동선대위원장,2024-03-14T03:17:52Z,12955,2055,0,103
RgKXH_9VghY,대전시당 후보자 연석회의 및 필승결의대회 생중계 - 더불어민주당,2024-03-14T01:48:20Z,4366,1037,0,12
hb3xDpHFaz0,용문시장 방문 및 현안 관련 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-13T08:44:28Z,11043,1846,0,29
71ODZ21jeOU,"과학기술자가 긍지를 갖게 하는 과학정책, 더불어민주당과 함께 준비하겠습니다ㅣ정강정책연설 황정아",2024-03-13T08:16:17Z,2926,528,0,45
QBeTewdMMdI,남성사계시장 방문 및 현장 기자회견 생중계 - 이재명 상임공동선대위원장,2024-03-13T07:10:08Z,24124,3090,0,84
f5loeYPbZv4,서울특별시 동작(을) 류삼영 후보 지지방문 생중계 - 이재명 상임공동선대위원장,2024-03-13T05:57:13Z,33705,2994,0,122
76f8w_ZoEWI,더불어민주당 - 한국노총 정책간담회 생중계,2024-03-13T04:35:39Z,2362,705,0,6
r5gRJ1bJZIM,‘정권 심판·국민승리를 위한 선대위’가 오늘부터 본격 가동됩니다ㅣ제2차 중앙선거대책회의,2024-03-13T01:19:37Z,8129,1701,0,74
GFkw4mM7hZo,여주시·양평군 누구뽑을까요🤔? 기호 1번 최재관💙,2024-03-12T09:39:47Z,6478,970,0,26
7_3kPQfp6dI,"5대 심판을 넘어, 5대 국가 비전으로! #이채양명주",2024-03-12T08:39:09Z,9805,967,0,47
VgRg83WNrtU,"'도주대사' 이종섭, 범죄은닉 윤정권....",2024-03-12T07:37:30Z,12202,1395,0,26
O-cKR-QTeOU,이해찬-김부겸 상임공동선대위원장 기자간담회,2024-03-12T01:46:48Z,13404,2242,0,154
Dm9m9nD0xGA,"더불어민주당 '정권심판, 국민승리' 선거대책위원회 출범식 생중계",2024-03-12T01:29:26Z,6741,1268,0,47
z5D4KI7UeRk,더불어민주당 원내대책회의 생중계 - 3월 12일,2024-03-12T00:31:55Z,4548,927,0,30
RwxzATshLoc,이재명 당대표 충남 현장 기자회견 생중계,2024-03-11T09:46:04Z,21174,3577,0,57
hdLS03bXWGk,더불어민주당 충남 정책간담회 생중계,2024-03-11T08:42:28Z,2365,729,0,10
MaZKR5MGeOA,서울 양천갑 누구뽑을까요🤔? 기호 1번 황희💙,2024-03-11T07:11:21Z,4239,599,0,11
jmjgMgdAzNs,충남 국회의원 후보자 연석회의 및 필승결의대회 생중계,2024-03-11T06:25:50Z,11150,1745,0,28
WjTUBqoDA0Q,충남 민생현장 - 홍성시장 방문 생중계,2024-03-11T05:35:32Z,21407,3240,0,81
DciTdMTjihA,국민의힘의 장예찬 후보 음란공천,2024-03-11T01:50:06Z,5297,507,0,28
9tRSImMNjX4,"민주당 '5대 국가비전'으로 국민 삶을 지키고, 대한민국 위기를 극복하겠습니다ㅣ최고위원회의",2024-03-11T01:28:39Z,4833,1184,0,68
Ndwu73AKX2c,이재명 당대표 현안 관련 기자회견 생중계,2024-03-10T08:05:20Z,32650,5079,0,167
KoiIdKnSj5U,"이성과 논리로는 이해할 수 없는, 국민의힘 '건생구팽' 공천ㅣ최고위원회의",2024-03-08T00:44:18Z,4593,1079,0,39
SPyiOV7xiNc,경기 여주시·양평군 최재관 후보 지지방문,2024-03-07T08:14:25Z,3714,850,0,43
MDc7HYrltxc,청년전략지구 후보자 공개오디션! - 서대문구(갑),2024-03-07T06:33:43Z,31229,2896,0,339
i_TDzQBkyqc,양평고속도로 특혜의혹 규탄 기자회견 생중계,2024-03-07T03:28:50Z,14191,2166,0,40
0gUEZZ7kjew,서울·양평고속도로 특혜의혹 현장 방문 생중계,2024-03-07T02:24:32Z,3686,896,0,16
4Tjm5ZDQ8_I,더불어민주당 정책조정회의 생중계 - 3월 7일,2024-03-07T01:06:53Z,5482,1229,0,18
QZCie_2Nons,서울 영등포갑 누구뽑을까요🤔? 기호 1번 채현일💙,2024-03-06T09:37:13Z,6294,1011,0,28
l5gTV0eSiYY,이재명 당대표·황희 후보 목동깨비시장 방문 생중계,2024-03-06T06:38:30Z,31411,3437,0,70
O-el8iKZNEI,서울 양천구(갑) 황희 후보 지지방문 생중계 - 더불어민주당,2024-03-06T05:25:51Z,5407,1147,0,27
Git7TmCi2EU,해병대원 사건 ‘수사 외압’의 주범 이종섭 전 국방부장관 호주 대사로 '해외 도피'ㅣ최고위원회의,2024-03-06T01:27:14Z,6661,1473,0,19
dErBkWDD05g,서울 종로 누구뽑을까요🤔? 기호 1번 곽상언💙,2024-03-05T09:30:40Z,9194,1731,0,49
QvE_mvWZ3ZI,이재명 당대표 영등포 뉴타운 지하쇼핑몰 방문 생중계 - 더불어민주당,2024-03-05T06:50:53Z,31539,3429,0,75
MLuNFZ_Oxcs,영등포갑 채현일 후보🙋‍♂️ 이재명 당대표 지지방문 생중계,2024-03-05T05:17:59Z,7748,1386,0,22
1NAV7a9Ras0,"이재명 당대표, 조국혁신당 조국 당대표 접견 생중계",2024-03-05T02:47:21Z,6683,1321,0,118
mblrM0fNvQc,더불어민주연합 윤영덕·백승아 공동대표 접견 생중계,2024-03-05T02:20:45Z,2777,523,0,7
xn-Wc-363hk,더불어민주당 원내대책회의 생중계 - 3월 5일,2024-03-05T01:00:41Z,4546,1096,0,13
YLZsLmF_rCM,"국민의힘, 김건희 여사는 참~좋겠습니다",2024-03-04T08:11:42Z,4097,578,0,13
mptSK3Hc5fU,이재명 당대표 종로 창신시장 방문 생중계 - 더불어민주당,2024-03-04T06:28:15Z,21216,3032,0,119
ehbQXhHfsII,이재명 당대표 종로구 곽상언 후보 지지 방문 생중계,2024-03-04T05:26:55Z,8116,1827,0,31
1cWOd6gnjGQ,"'쌍특검법' 거부, 국민의 심판을 받을 것입니다ㅣ최고위원회의",2024-03-04T01:16:22Z,4721,1403,0,39
1_r1AEm0S0U,더불어민주연합 중앙당 창당대회 생중계,2024-03-03T06:04:56Z,16417,2948,0,100
suj9WCBt_y4,'대한민국 독립영웅' 묘역 참배 - 더불어민주당,2024-03-01T03:27:33Z,13123,2520,0,58
ao-x3RBrSvo,‘위기를 넘어 희망으로' 경기·인천 더불어민주당 콘서트 생중계,2024-02-29T12:47:46Z,18519,2798,0,22
zx9icu-sKsI,사면 되기도 전에 공천 신청? 미래를 보는 초능력자들 🧙 !#국힘공천 #총선용사면 #서천호,2024-02-29T08:53:54Z,6538,966,0,27
O6iAtOgppss,일본 반도체 1호 영업사원 윤석열 #SK하이닉스,2024-02-29T07:49:54Z,8531,790,0,47
dGaJ3ufOiz4,더불어민주당 정책조정회의 생중계 - 2월 29일,2024-02-29T00:57:04Z,5732,1283,0,41
yKCSqZvgQzg,"RE100도 모르겠고,디올백도 모르겠고 #한동훈",2024-02-28T08:20:54Z,6502,744,0,18
-037NLTIrb8,하나에 민생! 둘에 직장인! 😤,2024-02-28T03:57:27Z,11316,1842,0,80
tVcWxAEY6v8,지갑은 두껍게! 휴식과 건강은 보장! 더불어민주당 직장인 정책간담회,2024-02-28T03:28:00Z,2111,520,0,16
xHqjX8XlGVE,'늘봄학교' 개학 앞둔 학교 학부모 대혼란 일으킨 윤석열 대통령의 ‘설익은 말’ㅣ최고위원회의,2024-02-28T01:17:21Z,4723,1055,0,46
saPOH9rpGqY,이거 붙이면 돈도 안 샙니다,2024-02-27T08:26:54Z,16520,1342,0,121
zjbYwzRPoBc,기자님들 앞으로 조심하셔야겠습니다. 김건희 '여사' 특검,2024-02-27T08:13:52Z,8031,766,0,22
731dxTk1EI8,"끝나지 않는 고통, #전세사기특별법 또 다른 조치가 필요한 이유",2024-02-27T07:39:03Z,2281,326,0,8
Nx39HmYX5d4,"벨류업 한다더니 벨류다운, 윤정부 맹탕대책 #증시하락",2024-02-27T07:26:39Z,1518,278,0,11
P8jHdlI_oT4,더불어민주당 의원총회 생중계 - 2월 27일,2024-02-27T05:16:41Z,6257,984,0,129
wW_FqXVe_3U,더불어민주당 원내대책회의 생중계 - 2월 27일,2024-02-27T01:04:40Z,6596,1180,0,102
Vlsn2dYO5cc,‘위기를 넘어 희망으로' 강원 더불어민주당 콘서트 생중계,2024-02-26T12:02:04Z,9101,1661,0,13
68SeCQdSxrc,누수로 곰팡이가 핀 전세사기피해 현장을 살펴보는 이재명 당대표,2024-02-26T05:11:34Z,5099,721,0,25
6r66H0-NRV8,'전세사기특별법' 피해자 여러분이 일상으로 돌아갈 수 있도록ㅣ더불어민주당 전세사기피해 1주기 현장방문,2024-02-26T02:39:45Z,4102,963,0,30
vmacCr4Y3LE,"전세사기 인천에서만 2,000채, 정부여당은 전세사기 특별법 통과에 협조하십시오ㅣ최고위원회의",2024-02-26T01:58:20Z,10018,1871,0,87
MeS1GpOSyGo,‘위기를 넘어 희망으로' 제주 더불어민주당 콘서트 생중계,2024-02-25T08:14:05Z,17708,2691,0,28
NC7c_guCTSQ,인재영입 27호💙윤석열 검찰총장을 징계한 '검찰개혁의 적임자' 정한중,2024-02-23T08:06:37Z,5568,840,0,39
9aGfSQOZDvk,"인재영입 26호💙살아있는 권력에 맞선 정의, '진짜검사' 이성윤",2024-02-23T08:05:44Z,11648,2706,0,142
UDa4JeBeV5I,인재영입 27호💙윤석열 검찰총장을 징계한 '검찰개혁의 적임자' 정한중,2024-02-23T08:05:20Z,1165,163,0,38
4jZDXlZ3MK0,"인재영입 26호💙살아있는 권력에 맞선 정의, '진짜검사' 이성윤",2024-02-23T08:05:09Z,1774,274,0,24
LLuhfgAdHhw,국민의힘 총선 선대위원장 윤석열??,2024-02-23T05:55:36Z,2704,489,0,24
